UNIQUE_ID,COLLISION_ID,CRASH_DATE,CRASH_TIME,PERSON_ID,PERSON_TYPE,PERSON_INJURY,VEHICLE_ID,PERSON_AGE,EJECTION,EMOTIONAL_STATUS,BODILY_INJURY,POSITION_IN_VEHICLE,SAFETY_EQUIPMENT,PED_LOCATION,PED_ACTION,COMPLAINT,PED_ROLE,CONTRIBUTING_FACTOR_1,CONTRIBUTING_FACTOR_2,PERSON_SEX
9713373,3963318,08/18/2018,10:45,895238a0-6c97-4f9f-9569-78735684bd3b,Occupant,Unspecified,18874419,22,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
6283379,3485961,07/20/2016,1:15,1282304,Occupant,Unspecified,17199092,,,,,,,,,,Registrant,,,U
5938088,3439653,05/09/2016,17:25,618208,Occupant,Unspecified,17035429,54,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M
6044475,3597240,01/11/2017,7:20,ed44bd82-f2f4-44b1-b0f8-460797757658,Occupant,Unspecified,17085523,44,,,,,,,,,Registrant,,,F
6707318,3577052,12/11/2016,20:45,3009334,Occupant,Unspecified,17400714,21,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M
9446951,3933534,06/30/2018,14:00,1e2d389b-ceb5-4f05-8caf-07e028db8f29,Occupant,Unspecified,18742515,19,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
2028531,233934,10/05/2012,11:50,1,Bicyclist,Injured,13081895,22,,,,,,,,,,,,
6200912,3481177,07/14/2016,20:10,1226281,Occupant,Unspecified,17160691,,,,,,,,,,Registrant,,,
7629199,3820358,12/29/2017,12:21,a8392cd1-0ce9-4185-a443-853929073ce4,Occupant,Unspecified,17847387,30,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,F
6807030,3650479,04/12/2017,7:00,372c7b27-a4cd-4e9c-aa83-518d42a7a364,Occupant,Unspecified,17448690,33,,,,,,,,,Registrant,,,F
5809057,3425734,04/05/2016,16:27,274680,Occupant,Unspecified,16974498,11,Does Not Apply,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,-,,,Does Not Apply,Passenger,,,M
10171069,4212041,09/24/2019,16:10,1b824d19-08a9-48de-98d8-c13d81203898,Occupant,Unspecified,19102247,50,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F
6742236,3539077,10/12/2016,18:30,2299863,Occupant,Injured,17417638,21,Not Ejected,Conscious,Entire Body,Driver,Lap Belt & Harness,,,Complaint of Pain,Driver,,,M
8988820,4072786,01/30/2019,17:20,d75732e2-22a7-4215-8fe5-bdbbf596b2c3,Occupant,Unspecified,18517099,24,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
6617500,3533791,10/05/2016,12:00,2212498,Occupant,Injured,17357625,53,Not Ejected,Conscious,Back,Driver,Lap Belt & Harness,,,Complaint of Pain,Driver,,,M
8773846,4088083,02/27/2019,10:04,0d0a0402-4e7d-4ee0-b798-c529d9277971,Occupant,Unspecified,18410520,39,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M
9022475,4072723,01/30/2019,18:30,8db1d7a9-b9e4-4d93-87e7-32d39ddf163e,Occupant,Unspecified,18533592,51,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
9787977,4123517,04/30/2019,14:45,6ec1a195-c449-4a12-8a79-ef6675be554a,Occupant,Unspecified,18911369,0,,,,,,,,,Registrant,,,U
6311661,3490991,07/30/2016,0:30,1397966,Occupant,Unspecified,17212454,27,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M
6370732,3467843,06/24/2016,23:00,1055133,Occupant,Unspecified,17240261,50,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
7915727,3759513,09/28/2017,11:15,762f1132-bde9-4e5f-b16a-09f59c56751f,Occupant,Unspecified,17987349,0,,,,,,,,,Registrant,,,U
9715735,3971712,09/01/2018,6:00,d7023658-173d-4f09-bd8e-5cfabb2e7279,Occupant,Unspecified,18875637,27,,,,,,,,,Registrant,,,F
7202749,3740101,08/28/2017,16:07,ad3aa36b-d6ea-45c4-b571-efeca6cf6285,Occupant,Unspecified,17638482,58,,,,,,,,,Registrant,,,M
9752778,4115243,04/15/2019,7:00,206d3557-ea32-4d07-889d-35c25396d3b4,Occupant,Unspecified,18893914,44,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
7732228,3806131,12/10/2017,14:28,55dcdd0c-25f5-498e-846a-b2b6c52e643c,Occupant,Unspecified,17897751,34,,,,,,,,,Registrant,,,F
6165444,3423737,03/22/2016,16:30,2174452,Occupant,Unspecified,17144140,,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Lap Belt,,,Does Not Apply,Passenger,,,M
7539323,3883299,04/13/2018,21:05,239e3165-cbf2-4b57-8f75-d82bdf33ac4a,Occupant,Unspecified,17803372,47,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
7245027,3716169,07/22/2017,1:45,de11ca79-6d94-4d6c-a9df-190e7d1b694d,Occupant,Unspecified,17658759,0,,,,,,,,,Registrant,,,U
6720570,3587574,12/27/2016,10:00,3188481,Occupant,Unspecified,17407140,48,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F
6199958,3521606,09/16/2016,7:25,2022556,Occupant,Unspecified,17160233,4,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Lap Belt,,,Does Not Apply,Passenger,,,M
7481358,3898172,05/10/2018,12:40,0b69912f-af33-4686-b98c-509c75f653f5,Occupant,Unspecified,17774907,31,,,,,,,,,Registrant,,,M
6808697,3662862,05/03/2017,9:59,6b9ae1d9-e914-42a6-9612-b92ad6898656,Occupant,Unspecified,17449467,37,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M
7692557,3816096,12/22/2017,6:15,ffc52455-9744-4852-8f06-156cd048d4df,Occupant,Unspecified,17878534,0,,,,,,,,,Registrant,,,
7247273,3745401,09/07/2017,8:30,a760561a-36eb-423f-980e-eb20b2e9ec38,Occupant,Unspecified,17659865,10,Not Ejected,Does Not Apply,Does Not Apply,"Any person in the rear of a station wagon, pick-up truck, all passengers on a bus, etc",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M
5765274,3410629,04/12/2016,15:00,351062,Occupant,Unspecified,16953043,,,,,,,,,,Registrant,,,
6566037,3518881,09/13/2016,8:20,1935486,Occupant,Unspecified,17333100,28,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
6799381,3648906,04/04/2017,19:10,4e18eaf5-5382-422c-825d-a63b1ac2cf99,Occupant,Unspecified,17445028,35,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,F
9483816,3976891,09/09/2018,0:00,adefa9b4-69fa-4d9c-82df-083f9ca8c85e,Occupant,Unspecified,18760614,31,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
6473743,3570724,11/27/2016,15:40,2876747,Occupant,Unspecified,,,,,,,,,,,Witness,,,
7393210,3850831,02/21/2018,9:58,4325a93b-2b24-411c-b429-04413d8bad15,Occupant,Unspecified,17731701,0,,,,,,,,,Registrant,,,U
9616101,4017465,11/09/2018,0:00,b00a84a2-ab2b-4c48-9a8c-e44d086bfff1,Occupant,Unspecified,18826038,43,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F
9050454,4085676,02/23/2019,7:00,e7eb3abf-4e1f-4290-96c3-e227f1ab946b,Occupant,Unspecified,18547371,48,,,,,,,,,Registrant,,,F
8949133,4063515,01/07/2019,14:20,933bab91-6bd7-4103-b41a-7632b9a2dd3d,Occupant,Unspecified,18497323,33,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
9926339,4154739,06/19/2019,17:15,3710d8d3-6fbb-4664-9426-f0dee3679625,Occupant,Unspecified,18979553,40,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
6076636,3609645,02/04/2017,11:51,d3b8883a-2839-4ced-91bd-98568ef09b59,Occupant,Unspecified,17101042,74,,,,,,,,,Registrant,,,F
9793482,4124522,04/17/2019,15:12,1bb6513e-eaf4-455f-816d-c277a0a9c547,Occupant,Unspecified,18914026,41,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
9978348,4165192,07/06/2019,13:00,0f1f4764-1051-4977-9bc4-da521f56bf1d,Occupant,Unspecified,19005378,67,,,,,,,,,Registrant,,,F
6487799,3550392,10/26/2016,12:50,2464769,Occupant,Unspecified,17295748,56,,,,,,,,,Registrant,,,F
6184411,3464994,06/20/2016,12:00,1009152,Occupant,Unspecified,17152929,59,,,,,,,,,Registrant,,,M
7554249,3905648,05/21/2018,1:30,a23aa63a-fe22-4fe6-881c-a883d1dfd79c,Occupant,Unspecified,17810704,34,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
5798640,3407086,04/20/2016,11:00,430206,Occupant,Unspecified,16969448,46,,,,,,,,,Registrant,,,M
9289208,3907709,05/25/2018,16:45,1d0af846-a810-4de5-877f-5295b97a2970,Occupant,Unspecified,18665128,0,,,,,,,,,Registrant,,,F
7775551,3804234,12/06/2017,21:59,33c5ccb0-0dde-4c1f-961e-0047effe824f,Occupant,Unspecified,17918681,60,,,,,,,,,Registrant,,,F
10033551,4179707,07/29/2019,7:40,37eee8a2-e863-46e7-b363-964d47a54b51,Occupant,Unspecified,19032935,40,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
7234585,3726059,08/05/2017,7:30,288dbe53-2ce5-493f-87de-3bb620a8039e,Occupant,Unspecified,17653756,18,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M
6773982,3629050,03/08/2017,5:45,f8d70687-c3e8-4ff6-bd05-a170200dc8ed,Occupant,Unspecified,17432847,0,,,,,,,,,Registrant,,,
7620253,3896525,05/05/2018,14:35,dee1eb80-566e-4b1f-a3a2-d4c38e0f1235,Occupant,Unspecified,17843126,42,,,,,,,,,Registrant,,,M
6977258,3663435,05/04/2017,11:30,e1776bdf-7748-42fa-be4e-44df9ecdde15,Occupant,Unspecified,17530429,25,,,,,,,,,Registrant,,,M
6075397,3605809,01/28/2017,19:30,2b3c1257-907b-447d-9067-af4bdf32cfac,Occupant,Unspecified,17100421,50,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
7651278,3795546,11/21/2017,11:00,40251d4f-fa65-476f-b95c-4b7f2db09c1a,Occupant,Unspecified,17858176,0,,,,,,,,,Registrant,,,F
10269336,4234924,10/30/2019,11:30,47930d20-95be-456c-9504-288c8d96c34a,Occupant,Unspecified,19151163,36,,,,,,,,,Registrant,,,M
11327291,4325016,06/23/2020,13:40,c4b0ffa4-59db-4b28-a418-c1d07c59d440,Occupant,Injured,19699729,44,Not Ejected,Conscious,Back,Driver,Unknown,,,Complaint of Pain or Nausea,Driver,,,M
7104429,3687687,06/10/2017,15:50,12704e4a-ff05-4a1f-afe1-72106b9619aa,Occupant,Unspecified,17591148,50,,,,,,,,,Registrant,,,F
9279923,3921693,06/15/2018,6:50,35feaf88-5a3a-4f58-beac-9e067734105b,Occupant,Unspecified,18660556,45,Not Ejected,Does Not Apply,Does Not Apply,Driver,None,,,Does Not Apply,Driver,,,M
6892587,3654401,04/20/2017,15:42,0553209d-e7ca-4ed4-badf-cf4c7560740b,Occupant,Unspecified,17489798,6,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Child Restraint Only,,,Does Not Apply,Passenger,,,M
9312748,3935601,07/04/2018,18:40,6df45f1b-cd93-499e-ae22-c3844928e23f,Occupant,Unspecified,18676739,28,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
9451083,3966510,08/21/2018,7:00,62f95332-06a1-40b2-9f8b-f78f67c8ec8a,Occupant,Unspecified,18744544,13,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Unknown,,,Does Not Apply,Passenger,,,F
11316624,4322426,06/22/2020,17:40,e7179f6f-961d-4118-977c-eb48f6cc35f7,Occupant,Unspecified,19693643,53,,,,,,,,,Registrant,,,M
10091489,4193105,08/22/2019,16:13,f06a8235-386b-40b4-bc19-f73de9caa1a7,Occupant,Unspecified,19062054,31,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M
9862856,4139638,05/23/2019,10:40,680e0d27-a077-4dde-8765-563d0091a467,Occupant,Unspecified,18948202,67,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
5788820,3413918,04/14/2016,17:23,370300,Occupant,Unspecified,16964653,28,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
7784077,3804687,12/07/2017,19:38,e23ca633-4579-44d1-a7cc-3b548585405b,Occupant,Unspecified,17922817,42,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,M
5937490,3434539,05/02/2016,18:23,556739,Occupant,Unspecified,17035145,,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Lap Belt,,,Does Not Apply,Passenger,,,F
9536414,3984911,09/20/2018,20:40,0f3fe6c7-4e10-4932-8a97-c5e3544ec067,Occupant,Unspecified,18786633,27,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
7101960,3687953,06/11/2017,11:00,f1dad5b2-b97b-4ed5-becd-8f9e5f7d828e,Occupant,Unspecified,17589995,0,,,,,,,,,Registrant,,,U
9367915,3921974,06/15/2018,19:00,c650eed8-27a7-4d2e-aa5d-8871be7287e2,Occupant,Unspecified,18703894,32,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
6747090,3587705,12/25/2016,17:25,3207071,Occupant,Unspecified,,,,,,,,,,,Witness,,,
10107252,4196439,08/28/2019,22:00,64eb0f06-d0d3-44fe-94cf-296da7fa26f7,Occupant,Unspecified,19069974,32,Not Ejected,Does Not Apply,Does Not Apply,Unknown,Unknown,,,Does Not Apply,Driver,,,M
9807897,4127176,05/06/2019,20:35,1fbb066b-cdbf-45aa-a785-dea5edec5618,Occupant,Unspecified,18921117,52,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
10270648,4234099,11/03/2019,4:20,99890496-cde8-4e16-9302-eea431f87002,Occupant,Unspecified,19151807,35,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M
9519984,3956591,08/06/2018,17:30,ce0ea529-6dcb-4fd7-9267-0a54c9ac9427,Occupant,Unspecified,18778522,62,,,,,,,,,Registrant,,,M
6468874,3478008,07/10/2016,17:00,1188782,Occupant,Unspecified,17286694,43,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,F
7047806,3700005,06/27/2017,8:43,c3331993-a25e-48e4-9d68-bb41736ad890,Occupant,Unspecified,17564240,75,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
6564635,3553562,11/03/2016,8:45,2565267,Occupant,Unspecified,17332435,25,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
9769402,4119237,04/23/2019,2:58,158bd69e-6174-4883-8167-4c4fbf989976,Occupant,Unspecified,18902182,27,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
7113899,3717873,07/24/2017,5:00,e265ab7b-826a-4853-9d94-ebefa1ef3a6d,Occupant,Unspecified,17595664,0,,,,,,,,,Registrant,,,
9681304,3966214,08/21/2018,7:00,b7c64edf-eb84-4c82-a9c8-4fd9db9cde5c,Occupant,Injured,18858386,66,Not Ejected,Conscious,Head,Driver,Lap Belt,,,Complaint of Pain or Nausea,Driver,,,M
10085697,4191754,08/17/2019,20:50,813673e0-f76c-4d2d-a740-27ae2c9ecd01,Occupant,Unspecified,19059081,11,Not Ejected,Does Not Apply,Does Not Apply,"Left rear passenger, or rear passenger on a bicycle, motorcycle, snowmobile",Unknown,,,Does Not Apply,Passenger,,,F
9520087,3989816,09/28/2018,6:22,047c1e8f-7a0e-434e-84af-5e084445d2dd,Occupant,Unspecified,18778566,54,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
5776177,3428834,03/27/2016,21:55,181376,Occupant,Unspecified,16958406,43,Does Not Apply,Conscious,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt,,,Does Not Apply,Passenger,,,M
9429489,4045711,12/15/2018,3:50,e10bbb63-f702-4994-ae78-7926c6d2e360,Occupant,Unspecified,18734014,30,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
6376284,3464832,06/17/2016,6:50,984922,Occupant,Unspecified,17242883,33,,,,,,,,,Registrant,,,F
7595093,3901055,05/12/2018,3:20,e856a047-e0d4-43d4-85cd-cc96717a6a95,Occupant,Unspecified,17830757,0,,,,,,,,,Registrant,,,
2259274,3238600,06/11/2015,15:30,1,Occupant,Injured,14741618,55,,,,,,,,,,,,
10046132,4182531,08/02/2019,0:00,fc0031a8-b1c6-4cff-bd45-f7a8f9153387,Occupant,Unspecified,19039193,68,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M
7332910,3830049,01/16/2018,13:03,7ebe4fd1-c169-48ab-ad1c-c656d0f41c0f,Occupant,Unspecified,17701955,54,,,,,,,,,Registrant,,,M
7803330,3765915,10/08/2017,14:00,af36dbc8-06c7-47ae-983a-29bd2c0ada00,Occupant,Unspecified,17932278,12,Not Ejected,Does Not Apply,Does Not Apply,"Any person in the rear of a station wagon, pick-up truck, all passengers on a bus, etc",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M
2236302,3154606,01/17/2015,8:55,1,Occupant,Injured,14538231,24,,,,,,,,,,,,
10048779,4183120,08/02/2019,9:09,bc458549-1976-4681-af7e-ac786ce83731,Occupant,Unspecified,19040503,0,,,,,,,,,Registrant,,,M
7651487,3761065,10/01/2017,9:30,f63df918-ec58-460a-9ac7-2ff127396d63,Occupant,Unspecified,17858277,22,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
9325793,3940819,07/12/2018,22:15,921fb16d-4e3e-4a2c-a4af-75b9c246eeab,Occupant,Unspecified,18683133,0,,,,,,,,,Registrant,,,U
9725516,3987095,09/24/2018,7:50,970c63ca-b911-4331-ab59-2e15d15f30b0,Occupant,Unspecified,18880553,47,,,,,,,,,Registrant,,,M
9110514,4100071,03/20/2019,12:25,e47de9ff-d785-473f-a57f-75ff9403f7dd,Occupant,Unspecified,18577259,42,Not Ejected,Does Not Apply,Does Not Apply,Driver,Unknown,,,Does Not Apply,Driver,,,F
7002432,3690216,06/13/2017,19:00,c44bfec6-55c1-456a-9ea4-24df01f5dae4,Occupant,Unspecified,17542427,32,,,,,,,,,Registrant,,,M
10255812,4231924,10/29/2019,20:25,1dc0925c-fc45-4d6b-a6e0-9955ffb7f802,Occupant,Unspecified,19144493,,,,,,,,,,Registrant,,,M
9971229,4165614,07/06/2019,21:00,2f3955ac-dd42-4ec5-960a-f65bd67c1044,Occupant,Unspecified,19001784,0,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
6982588,3678557,05/26/2017,9:20,0e24b84f-9402-4a81-b681-139cb8e60084,Occupant,Unspecified,17532959,0,,,,,,,,,Registrant,,,U
5813431,3422959,04/19/2016,14:20,433172,Occupant,Unspecified,16976620,,Not Ejected,Does Not Apply,Does Not Apply,"Middle front seat, or passenger lying across a seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M
6453841,3458735,06/07/2016,16:18,887455,Pedestrian,Injured,,40,,Unconscious,Elbow-Lower-Arm-Hand,,,Pedestrian/Bicyclist/Other Pedestrian at Intersection,Crossing With Signal,Complaint of Pain,Pedestrian,Unspecified,Unspecified,F
7498583,3869496,03/24/2018,19:30,4e1bc279-c201-4535-a422-cd4fbaba4d70,Occupant,Unspecified,17783388,32,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
7006549,3686761,06/08/2017,6:30,05b99f3c-8e78-4a21-8350-eda7d7713bab,Occupant,Unspecified,,,,,,,,,,,Witness,,,
7278210,3821251,01/02/2018,0:00,2eaf7428-b214-4c37-a31e-ded3855bbc85,Occupant,Unspecified,17674968,45,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
9460169,3979774,09/12/2018,18:58,f1f4d322-5698-497e-8e67-8431e5cb34f0,Occupant,Unspecified,18749033,67,,,,,,,,,Registrant,,,M
9268957,3959551,08/09/2018,21:36,b6b88740-1b61-4ed0-99d7-b94a792d2fc5,Occupant,Unspecified,18655196,,,,,,,,,,Registrant,,,
7383255,3845131,01/24/2018,18:00,4fc40e9e-88fd-4bf3-a31a-767ecf4d09d6,Occupant,Unspecified,17726869,0,,,,,,,,,Registrant,,,U
10066669,4187655,08/12/2019,19:14,8e04923e-19ac-4ef6-95a2-4d7992404093,Occupant,Unspecified,19049491,37,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
9665137,4021595,11/15/2018,18:45,348c6aee-c626-43f4-9037-701ca49b35c6,Occupant,Unspecified,18850375,31,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
9444618,4050357,12/22/2018,13:02,534ef288-c82a-4441-a400-4c864aea7b30,Occupant,Unspecified,18741343,56,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
8949151,4065339,01/10/2019,17:10,182aec8c-3ecb-4f30-b07a-84e7b87daa69,Occupant,Unspecified,18497333,12,Not Ejected,Does Not Apply,Does Not Apply,Right rear passenger or motorcycle sidecar passenger,Unknown,,,Does Not Apply,Passenger,,,F
9147532,4048168,12/18/2018,12:00,ef733947-b60e-4a10-8e19-e2c862090081,Occupant,Unspecified,18595543,0,,,,,,,,,Registrant,,,
6859956,3656170,04/22/2017,15:00,24483146-bb59-4594-85d3-86bf4205d69b,Occupant,Unspecified,17474160,23,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt,,,Does Not Apply,Driver,,,M
10248562,4229593,10/26/2019,11:00,8bccb60e-9f17-492c-89be-2d9410d79912,Occupant,Unspecified,19140893,,,,,,,,,,Registrant,,,U
9657293,4017681,11/08/2018,14:30,ed84af5b-a3e5-4822-952e-fb5d16c44bd6,Occupant,Unspecified,18846432,54,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F
9766273,4118018,04/20/2019,18:50,0114be3b-d111-4141-bfd7-64246f5e4081,Occupant,Unspecified,18900599,0,,,,,,,,,Registrant,,,U
7930166,3798785,11/28/2017,9:00,e1a3c86f-d223-484a-b328-d956b16a77d4,Occupant,Unspecified,17994473,22,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,F
10252210,4229768,10/25/2019,7:30,16fbc20a-686f-45e5-9790-63fe101c4a0d,Occupant,Unspecified,19142641,9,Not Ejected,Does Not Apply,Does Not Apply,"Any person in the rear of a station wagon, pick-up truck, all passengers on a bus, etc",Unknown,,,Does Not Apply,Passenger,,,M
9436235,3930412,06/27/2018,11:00,234891b5-c82e-455e-8846-7ef194f807fb,Occupant,Unspecified,18737327,48,,,,,,,,,Registrant,,,M
7312222,3828065,01/11/2018,19:05,26c51f3e-ed25-4d2f-bda5-66518a0f4514,Occupant,Unspecified,17691785,61,,,,,,,,,Registrant,,,M
1919459,206475,06/20/2013,22:16,1,Occupant,Injured,12457261,41,,,,,,,,,,,,
6054669,3601490,01/19/2017,7:20,84ae86aa-4df3-4da3-911a-9d22a6e48383,Occupant,Unspecified,17090394,26,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,F
6569602,3523473,09/20/2016,10:05,2025149,Occupant,Unspecified,17334738,22,Not Ejected,Does Not Apply,Does Not Apply,"Front passenger, if two or more persons, including the driver, are in the front seat",Lap Belt & Harness,,,Does Not Apply,Passenger,,,M
7664880,3755756,09/07/2017,15:00,6fa33e61-8d93-4cf0-b67b-1609207b0d2a,Occupant,Unspecified,17864922,0,,,,,,,,,Registrant,,,M
7591861,3857090,03/04/2018,13:39,53dde23b-68a0-4b39-ba5f-7e4a46bdac6e,Occupant,Unspecified,17829184,10,Not Ejected,Does Not Apply,Does Not Apply,"Middle rear seat, or passenger lying across a seat",Unknown,,,Does Not Apply,Passenger,,,M
9961040,4162615,07/01/2019,14:50,415e065b-8122-4f81-8cf5-29b616bbc803,Occupant,Unspecified,18996776,48,,,,,,,,,Registrant,,,F
5754847,3416714,03/26/2016,21:30,175021,Occupant,Unspecified,16947966,23,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
10030579,4178533,07/26/2019,10:10,92a98c9a-c57d-4a66-848d-1a257e7f0ea6,Occupant,Unspecified,19031434,60,,,,,,,,,Registrant,,,M
1501185,2913851,12/07/2013,18:58,2,Occupant,Injured,10164907,30,,,,,,,,,,,,
7641376,3902003,05/16/2018,13:00,b82ff6bd-e161-4cf6-929e-d51a61455cb7,Occupant,Unspecified,17853278,54,Not Ejected,Does Not Apply,Does Not Apply,Driver,Lap Belt & Harness,,,Does Not Apply,Driver,,,M
6348892,3514892,09/06/2016,1:55,1848567,Occupant,Unspecified,17229895,0,,,,,,,,,Registrant,,,M
